data_partition,cv_fold,BB_rating,BB_rating_4class,unit_norm,source_file,timestamp_chr,folder,unit,timestamp,processed_file,n_points,genotype,g_alias,treatment,structural_digital_biomass,structural_height,structural_height_max,structural_leaf_angle,structural_leaf_area,structural_leaf_area_index,structural_leaf_area_projected,structural_leaf_inclination,structural_light_penetration_depth,folder_rating,threshold_source,NDVI_bin1,NDVI_bin2,NDVI_bin3,NDVI_bin4,NDVI_bin5,NDVI_bin6,SRI_bin1,SRI_bin2,SRI_bin3,SRI_bin4,SRI_bin5,SRI_bin6,PSRI_bin1,PSRI_bin2,PSRI_bin3,PSRI_bin4,PSRI_bin5,PSRI_bin6,IPVI_bin1,IPVI_bin2,IPVI_bin3,IPVI_bin4,IPVI_bin5,IPVI_bin6,GB_NDVI_bin1,GB_NDVI_bin2,GB_NDVI_bin3,GB_NDVI_bin4,GB_NDVI_bin5,GB_NDVI_bin6,GR_NDVI_bin1,GR_NDVI_bin2,GR_NDVI_bin3,GR_NDVI_bin4,GR_NDVI_bin5,GR_NDVI_bin6,HUE_bin1,HUE_bin2,HUE_bin3,HUE_bin4,HUE_bin5,HUE_bin6,NPCI_bin1,NPCI_bin2,NPCI_bin3,NPCI_bin4,NPCI_bin5,NPCI_bin6,GREENNESS_bin1,GREENNESS_bin2,GREENNESS_bin3,GREENNESS_bin4,GREENNESS_bin5,GREENNESS_bin6,GNDVI_bin1,GNDVI_bin2,GNDVI_bin3,GNDVI_bin4,GNDVI_bin5,GNDVI_bin6,BNDVI_bin1,BNDVI_bin2,BNDVI_bin3,BNDVI_bin4,BNDVI_bin5,BNDVI_bin6,GRVI_bin1,GRVI_bin2,GRVI_bin3,GRVI_bin4,GRVI_bin5,GRVI_bin6,GLI_bin1,GLI_bin2,GLI_bin3,GLI_bin4,GLI_bin5,GLI_bin6,VARI_bin1,VARI_bin2,VARI_bin3,VARI_bin4,VARI_bin5,VARI_bin6,NGBI_bin1,NGBI_bin2,NGBI_bin3,NGBI_bin4,NGBI_bin5,NGBI_bin6,RGRI_bin1,RGRI_bin2,RGRI_bin3,RGRI_bin4,RGRI_bin5,RGRI_bin6,GI2_bin1,GI2_bin2,GI2_bin3,GI2_bin4,GI2_bin5,GI2_bin6,BLB_bin1,BLB_bin2,BLB_bin3,BLB_bin4,BLB_bin5,BLB_bin6,pcavg_wvl1,pcavg_wvl2,pcavg_wvl3,pcavg_wvl4,pcavg_ndvi,pcavg_sri,pcavg_psri,pcavg_ipvi,pcavg_gb_ndvi,pcavg_gr_ndvi,pcavg_hue,pcavg_npci,pcavg_greenness,pcavg_gndvi,pcavg_bndvi,pcavg_grvi,pcavg_gli,pcavg_vari,pcavg_ngbi,pcavg_rgri,pcavg_gi2,pcavg_blb,cluster_0_ratio,cluster_1_ratio,cluster_2_ratio,cluster_3_ratio,cluster_4_ratio,cluster_5_ratio,cluster_6_ratio,cluster_7_ratio,cluster_8_ratio,cluster_9_ratio,cluster_10_ratio,cluster_11_ratio
training_90,5,0,0,20-05-02,20-5-2_20231102T081706_VIs.csv,20231102,BB_rating_0,0020-05-02,20231102,20-5-2_20231102T081706_VIs_binned.csv,173838,Exp60_5_IR13,Exp60_5_IR13,WW_Mock_3,35446100,357.816,521.449,25.726,99062.5,0.413,39010.5,2.30365,234.307,0,full_training_only,0.173254255,0.202384993,0.177125698,0.15903979,0.141511876,0.146683387,0.174767858,0.202377041,0.176854398,0.159453119,0.14063968,0.145907904,0.138499151,0.131434981,0.151896914,0.183823741,0.215641269,0.178703943,0.174358738,0.201660176,0.175486231,0.159873905,0.141983582,0.146637367,0.168455689,0.145526295,0.151014163,0.160034055,0.171763366,0.203206434,0.168219837,0.176670233,0.165234299,0.159648638,0.153424453,0.17680254,0.046589353,0.169669462,0.208993431,0.424072987,0.013932512,0.136742254,0.264975858,0.118477466,0.085829549,0.51611678,0.014600346,0,0.194711137,0.186893469,0.164798058,0.153569148,0.1447678,0.155260388,0.161357126,0.154989128,0.157255606,0.161213314,0.172856338,0.19232849,0.170372245,0.142852212,0.147569275,0.159080058,0.17774697,0.20237924,0.176945736,0.218236526,0.191271229,0.15322525,0.133094767,0.127226492,0.177643803,0.17284604,0.171108721,0.166955261,0.159965714,0.151480461,0.175589518,0.227204723,0.194135316,0.149776161,0.124382862,0.12891142,0.171366732,0.149481064,0.151443982,0.158357366,0.177842633,0.191508223,0.130333256,0.128361393,0.150766836,0.191017066,0.217377768,0.182143681,0.177730094,0.172172973,0.171356087,0.16551133,0.16040292,0.152826596,0.166062656,0.160212382,0.148649892,0.150772558,0.155558624,0.218743888,176.793083215407,227.408662087691,151.540877138485,480.137961780508,0.482186598595343,3.36243904990214,-0.119788265193471,0.556442315095043,0.133223207191109,0.107244452225753,-1.24274754131464,0.0744456818371171,0.352207413292492,0.364616320758862,0.52678654644285,0.146204039954092,0.167705213715863,0.263380983375679,0.217230071821713,0.818373688433003,0.417766444804631,24393.2191148828,0.0744950078580013,0.168554127761856,0.081636544328372,0.0835952667098086,1.73338263843949e-05,0.0004564574281223,0.230505223259684,0.0099496163446426,0.0894541000277341,0.0769448553203291,0,0.184391467135065
training_90,5,0,0,20-05-02,20-5-2_20231103T080430_VIs.csv,20231103,BB_rating_0,0020-05-02,20231103,20-5-2_20231103T080430_VIs_binned.csv,168068,Exp60_5_IR13,Exp60_5_IR13,WW_Mock_3,35356150,367.3445,516.9905,24.949,96248.75,0.401,37081.25,2.370625,241.8465,0,full_training_only,0.193547427,0.196308395,0.16647923,0.141838781,0.13162796,0.170198207,0.19522331,0.196757822,0.166324337,0.142506568,0.130743969,0.168443993,0.182592963,0.124422702,0.124732181,0.145395896,0.195109032,0.227747227,0.194487585,0.195778813,0.164813129,0.142677782,0.132092088,0.170150604,0.17810371,0.148186713,0.149323179,0.151007051,0.161794544,0.211584803,0.18539961,0.173112624,0.156958064,0.148086443,0.144944783,0.191498477,0.046177738,0.148535117,0.181087417,0.441618869,0.024638837,0.157942023,0.288306524,0.109963447,0.077738221,0.502750426,0.021241383,0,0.230195707,0.169252099,0.139137317,0.134412729,0.138810047,0.188192101,0.184488781,0.151762179,0.143645981,0.142081055,0.159682016,0.218339988,0.179408754,0.148971747,0.147365101,0.155011544,0.160414634,0.20882822,0.225304417,0.199195363,0.152518063,0.126438765,0.122641734,0.173901658,0.222986522,0.162149296,0.146785279,0.139573354,0.138067894,0.190437654,0.223395642,0.205185141,0.157048458,0.126086439,0.119389213,0.168895107,0.205390213,0.14648612,0.139495278,0.14093632,0.155197875,0.212494194,0.177769407,0.118225953,0.125017937,0.152233702,0.19687784,0.229875161,0.223075779,0.161494749,0.147106602,0.138133349,0.138436821,0.1917527,0.180064022,0.14790442,0.140502654,0.143293191,0.157507675,0.230728039,192.722987124259,244.281624104529,164.811790465764,496.989658947569,0.479535242996128,3.47179520850853,-0.118107188939427,0.555973082689908,0.13254836678762,0.105409591151649,-1.03360104521777,0.0745168219224164,0.354933975432442,0.365952727736858,0.525421684116293,0.139271021032966,0.157581497374124,0.253325579988567,0.21024210881746,0.894310376323576,0.415287032189535,25249.9762505534,0.081012627838863,0.156269505929803,0.0823690401882172,0.0973315888029961,0.0002220675085225,0.0010503192970663,0.195443414798099,0.0147044701589283,0.111964037067268,0.10397560858501,0,0.155657319825227
training_90,5,0,0,20-05-02,20-5-2_20231106T080212_VIs.csv,20231106,BB_rating_0,0020-05-02,20231106,20-5-2_20231106T080212_VIs_binned.csv,171180,Exp60_5_IR13,Exp60_5_IR13,WW_Mock_3,36902750,366.3705,522.478,24.267,100724.05,0.4195,37656.85,2.433555,241.5455,0,full_training_only,0.220048371,0.210210544,0.167681217,0.137893163,0.11907043,0.145096275,0.222075576,0.210549162,0.167845704,0.138645456,0.118355448,0.142528655,0.178192484,0.117375199,0.115914509,0.137059456,0.193138263,0.25832009,0.221111604,0.209456933,0.166308361,0.138711034,0.11933916,0.145072907,0.18869137,0.158033404,0.156380163,0.151946208,0.153178836,0.191770019,0.201162519,0.184706157,0.163739923,0.148405188,0.136341862,0.165644351,0.048749854,0.140337656,0.165784554,0.436680687,0.027853721,0.180593527,0.287550135,0.107005461,0.075375063,0.507401864,0.022667477,0,0.230125719,0.16564238,0.139266019,0.133581811,0.141117914,0.190266159,0.192795719,0.157901809,0.145943357,0.142660186,0.153257466,0.207441464,0.193633379,0.159399208,0.155228014,0.154708075,0.147195252,0.189836073,0.256447117,0.202778119,0.146689808,0.119107309,0.114893965,0.160083682,0.247172303,0.173430161,0.146730621,0.132305859,0.130261036,0.170100021,0.252897818,0.207883,0.14744238,0.118765234,0.111581335,0.161430233,0.220423944,0.152188154,0.140291052,0.138489524,0.148011885,0.20059544,0.163687345,0.1112646,0.117771886,0.146534444,0.201049866,0.259691859,0.247219041,0.172939403,0.146981842,0.130886168,0.130781005,0.17119254,0.180809674,0.153061105,0.151869377,0.149900689,0.155578923,0.208780231,175.978747517233,219.980821357635,146.65338824629,464.35005841804,0.463073324976551,3.3094679661353,-0.106152592472561,0.543927810787175,0.123090525951062,0.0930222656926688,-0.893189130924356,0.0791598808124704,0.354811061495619,0.361990552270607,0.514046538862682,0.12191559652653,0.141777645829854,0.221669454562781,0.198446497673187,0.929202057209596,0.407828050994364,23590.5463200315,0.0824010060279019,0.13985795169413,0.0915107539895736,0.119294599684731,0,0,0.201654278275347,0.0132188760117842,0.105325925882193,0.108106672019554,0,0.138629936414786
training_90,5,0,0,20-05-02,20-5-2_20231110T060018_VIs.csv,20231110,BB_rating_0,0020-05-02,20231110,20-5-2_20231110T060018_VIs_binned.csv,159411,Exp60_5_IR13,Exp60_5_IR13,WW_Mock_3,36421150,391.7045,567.112,23.95,92986.65,0.3875,34741.65,2.46322,269.8485,0,full_training_only,0.220179918,0.208800171,0.167434099,0.140791438,0.12327014,0.139524234,0.221991492,0.20907901,0.167270759,0.141282187,0.122681165,0.137695386,0.186481722,0.12020778,0.116606754,0.137729848,0.192121657,0.246852239,0.221277744,0.208172842,0.165959876,0.14146268,0.123627718,0.139499141,0.203568135,0.157937658,0.151162718,0.15189667,0.151902943,0.183531877,0.207980729,0.186093633,0.160059972,0.148473424,0.140619413,0.15677283,0.048014252,0.140968942,0.164217024,0.448212482,0.02592042,0.17266688,0.299685572,0.106309269,0.075406215,0.499413193,0.019185751,0,0.219747061,0.164379007,0.138495414,0.13246051,0.141243115,0.203674893,0.204878079,0.157383302,0.144523139,0.142452966,0.153042213,0.197720301,0.209022075,0.156841835,0.151051697,0.150901141,0.147783375,0.184399877,0.245050856,0.202395668,0.149544145,0.121753644,0.118359049,0.162896637,0.243666955,0.172494699,0.148555225,0.134941845,0.13134716,0.168994116,0.242513636,0.207258211,0.148214633,0.118871726,0.113574311,0.169567482,0.225667328,0.153322201,0.136541697,0.138280642,0.148607589,0.197580544,0.16611725,0.114684248,0.120470461,0.149092674,0.200557191,0.249078177,0.243698322,0.171923815,0.148906538,0.133762437,0.131642012,0.170066875,0.189629323,0.161607417,0.143296259,0.141069311,0.142819504,0.221578185,194.867976488448,237.456982265967,163.286498422317,486.36234638764,0.461216294644563,3.27286780241806,-0.111643769796442,0.542468277611723,0.114015214968166,0.0877054766374798,-0.924486393596165,0.0700648174583196,0.359170021641506,0.355107655938297,0.505352438107293,0.127870376914715,0.143900335733014,0.241735786871695,0.195395671871134,0.908598927187209,0.408236636794527,24709.673052694,0.0892791641896763,0.138785241775338,0.0939211494921642,0.111673264947319,0.0001138361518321,0.0013027915154121,0.202482892956072,0.0115100997963597,0.109560971907767,0.103559277013951,0,0.137811310254108
training_90,4,0,0,20-06-01,20-6-1_20230907T091532_VIs.csv,20230907,BB_rating_0,0020-06-01,20230907,20-6-1_20230907T091532_VIs_binned.csv,241753,Exp59_6_IR24,Exp59_6_IR24,WW_Mock_1,70043000,450.618,580.5545,23.228,155418,0.648,52519.65,2.5355,254.0175,0,full_training_only,0.056371819,0.086166816,0.130774513,0.189876402,0.257921341,0.27888911,0.056884539,0.08645073,0.130789648,0.190763935,0.255980425,0.279130723,0.142068229,0.208196308,0.226438821,0.205040063,0.145712596,0.072543983,0.056723419,0.086005493,0.129438433,0.190314868,0.258723816,0.278793971,0.066784144,0.094846308,0.136145341,0.186991466,0.254375406,0.260857336,0.064595122,0.09128363,0.136557298,0.195969423,0.254215063,0.257379463,0.023615012,0.13779767,0.31449041,0.461673692,0.006092996,0.056330221,0.266755799,0.142519496,0.099222644,0.478682716,0.012819345,0,0.166435024,0.212482213,0.203998312,0.176304643,0.13940319,0.101376617,0.078747616,0.111368497,0.158508689,0.210364555,0.241959569,0.199051074,0.06108427,0.091434055,0.131980409,0.179682976,0.248490163,0.287328127,0.072401279,0.113437085,0.162881155,0.204281098,0.236337605,0.210661778,0.075394888,0.093445146,0.134890821,0.182600098,0.238699455,0.274969592,0.074269328,0.12567605,0.19370937,0.226743248,0.222816259,0.156785745,0.086304103,0.109853628,0.141471007,0.174235023,0.233541411,0.254594827,0.216200302,0.228362554,0.202955763,0.16433346,0.115390038,0.072757883,0.075403162,0.093056257,0.134981838,0.180552223,0.238918722,0.277087798,0.097334883,0.13028587,0.165338176,0.198959268,0.21198496,0.196096843,135.608960385187,213.500241982519,124.785611760764,489.483419026858,0.568757042415708,4.21825955268261,-0.160249625634315,0.620510217480961,0.193841486460626,0.177658391382909,-1.74543200405163,0.0545524244525316,0.343333603453703,0.39848850898891,0.598268464106201,0.223880736778734,0.237416243771683,0.360540193763362,0.272689220266334,0.691312253048605,0.452818175655303,24868.3515067445,0.0283338875956102,0.232262221483206,0.0265006651147322,0.0256069171932158,0,0.0002951446624542,0.169932657133356,0.0155969404722314,0.166781676089125,0.0436398403724642,0,0.291050049883605
training_90,4,0,0,20-06-01,20-6-1_20230908T074259_VIs.csv,20230908,BB_rating_0,0020-06-01,20230908,20-6-1_20230908T074259_VIs_binned.csv,216996,Exp59_6_IR24,Exp59_6_IR24,WW_Mock_1,60366700,467.6045,600.683,24.845,129100,0.538,46253.4,2.380515,306.885,0,full_training_only,0.07126958,0.140105902,0.169622983,0.197831266,0.212628979,0.208541289,0.072084316,0.140613877,0.169555771,0.198742662,0.211311422,0.207691952,0.167576112,0.196265128,0.195260436,0.188822114,0.159427971,0.092648238,0.071836419,0.139861655,0.168014636,0.198476449,0.213292595,0.208518247,0.110155627,0.131677059,0.151350504,0.182793915,0.217744351,0.206278544,0.087080347,0.14151939,0.168211249,0.197446946,0.207783589,0.197958478,0.027521245,0.142657008,0.269078693,0.484207082,0.008553153,0.06798282,0.299987085,0.13586044,0.093608738,0.457282422,0.013261315,0,0.158899135,0.176968842,0.178411285,0.177802971,0.1678856,0.140032167,0.112497753,0.152186035,0.175606362,0.191390426,0.19351033,0.174809093,0.111571962,0.123655468,0.141983502,0.174067929,0.21562284,0.233098299,0.092063463,0.14288349,0.179267162,0.193468368,0.200264659,0.192052858,0.101303981,0.125198778,0.153541583,0.179925421,0.20671949,0.233310748,0.09302658,0.151151479,0.194905369,0.204066484,0.194070864,0.162779225,0.122599425,0.136448141,0.146472545,0.163218327,0.203966398,0.227295164,0.196835791,0.193949989,0.191397163,0.180219303,0.144650859,0.092946895,0.101340856,0.124687141,0.153730566,0.177837392,0.207309485,0.235094561,0.122472304,0.169486995,0.165998452,0.174731331,0.181399657,0.185911261,140.320457519954,212.507428708363,129.688413611311,469.536853213884,0.542242518826307,3.85788559703415,-0.157120282393898,0.59962739400142,0.162128104974409,0.149006459106105,-1.61727102853508,0.0468308320668041,0.353030654628307,0.379885388826696,0.564092316077,0.205742095470985,0.215197604546929,0.346272246161904,0.247599200451623,0.720023644163483,0.441836257585438,23854.2481542471,0.037320285687784,0.202638901771635,0.0459929505611724,0.0304656339857156,0,0,0.233285409516742,0.0123040534273258,0.154475466097765,0.0540580651145533,0,0.229459233837306
training_90,4,0,0,20-06-01,20-6-1_20230909T053708_VIs.csv,20230909,BB_rating_0,0020-06-01,20230909,20-6-1_20230909T053708_VIs_binned.csv,228570,Exp59_6_IR24,Exp59_6_IR24,WW_Mock_1,63546150,462.278,615.746,24.134,137436,0.5725,47246.95,2.445765,292.569,0,full_training_only,0.075514954,0.139873296,0.177447017,0.197975184,0.20891304,0.200276509,0.076260703,0.140392511,0.177336293,0.198707713,0.20756422,0.19973856,0.169256078,0.199165205,0.196483184,0.183007451,0.157967965,0.094120118,0.076031221,0.139685165,0.17553508,0.199016468,0.209486183,0.200245883,0.107757395,0.142805892,0.161933596,0.183808828,0.205255306,0.198438983,0.088983681,0.147674673,0.177153607,0.196583104,0.200507503,0.189097432,0.027921425,0.139414621,0.268149801,0.485833661,0.008028175,0.070652317,0.29871796,0.139128493,0.093889293,0.455824788,0.012439467,0,0.152097443,0.171584326,0.178938941,0.180312735,0.176055722,0.141010833,0.113615582,0.160389204,0.180960673,0.191701412,0.185703223,0.167629906,0.107642565,0.134558676,0.15175751,0.176031011,0.205174088,0.224836149,0.093518316,0.14289028,0.177093089,0.192638628,0.204074577,0.189785111,0.101006388,0.125470377,0.155241971,0.181653102,0.208716198,0.227911963,0.09488754,0.150292585,0.193508432,0.203119734,0.196755967,0.161435743,0.119589064,0.135783006,0.148986018,0.170986657,0.202630092,0.222025162,0.194345111,0.197372636,0.1905629,0.178637088,0.14458841,0.094493855,0.101023891,0.124914676,0.155395117,0.179657828,0.209171261,0.229837228,0.124955156,0.174799842,0.172537953,0.1720742,0.170678567,0.184954281,141.607240670254,213.328897055607,130.337025856412,467.516380102376,0.538146345733408,3.80212604311379,-0.157580963517021,0.59654927930904,0.156971363449754,0.143833398476706,-1.60884739724899,0.0464470295322361,0.355231246180247,0.37561166384087,0.560235153734559,0.205352215794069,0.21492837816857,0.340441441112964,0.24725009931153,0.719079236056784,0.441462982283548,23751.5252807849,0.0368402299710116,0.193280342053287,0.046381299679325,0.0349267374292337,0,0,0.246699775219612,0.0110718637417356,0.156484100416569,0.0515059406245463,0,0.222809710864679
training_90,4,0,0,20-06-01,20-6-1_20230910T072115_VIs.csv,20230910,BB_rating_0,0020-06-01,20230910,20-6-1_20230910T072115_VIs_binned.csv,227505,Exp59_6_IR24,Exp59_6_IR24,WW_Mock_1,63809500,476.963,642.54,24.086,133783,0.557,45108,2.45011,315.335,0,full_training_only,0.068778929,0.14719315,0.185888166,0.202802674,0.206811518,0.188525563,0.069548068,0.147862995,0.18608068,0.203852653,0.205573376,0.187082228,0.147823985,0.210444874,0.21532882,0.195854581,0.151037454,0.079510287,0.069258056,0.147039302,0.184094735,0.203857633,0.207264272,0.188486002,0.108370183,0.148155149,0.163926716,0.181865335,0.205663346,0.19201927,0.08309414,0.156394917,0.185040945,0.193651896,0.199027697,0.182790405,0.026210413,0.136326674,0.274556603,0.494622096,0.006483374,0.06180084,0.300345594,0.145735103,0.09685003,0.444236061,0.012833212,0,0.140867792,0.17174732,0.185831022,0.189646457,0.181734265,0.130173145,0.106556188,0.164544276,0.189806369,0.193911954,0.187876657,0.157304556,0.110989494,0.139663282,0.153325421,0.17206031,0.204180404,0.219781089,0.07904681,0.137158468,0.189881269,0.214810774,0.214551229,0.164551449,0.087988778,0.125142917,0.168585425,0.193558601,0.216508944,0.208215335,0.080754412,0.143915269,0.205387146,0.221344499,0.205417935,0.143180739,0.111220689,0.144870429,0.157246383,0.171797265,0.203514225,0.211351009,0.16948315,0.20757406,0.212440766,0.191994423,0.139025423,0.079482179,0.088015162,0.124676787,0.168682169,0.191373063,0.217230128,0.210022691,0.132252038,0.197912134,0.187160722,0.169064416,0.147289071,0.166321619,139.600430759764,209.770897342916,129.153350475814,455.688982659722,0.536985476816608,3.74944749049661,-0.158387471757917,0.595403763643412,0.15478610619834,0.142768725366794,-1.66437846295791,0.0439235123549781,0.355885194541278,0.374602496386522,0.556733716472738,0.205267993421525,0.213818312056971,0.340941737010429,0.244793717660862,0.710244272840679,0.440544295400739,23150.2085674029,0.0362748656568428,0.194472232796551,0.0438396912099294,0.0290641571571482,3.98381685065999e-05,6.19704843435998e-05,0.275401258886125,0.0093841019148879,0.140553484954452,0.0441141319263082,0,0.226794266844906
training_90,4,0,0,20-06-01,20-6-1_20230911T085726_VIs.csv,20230911,BB_rating_0,0020-06-01,20230911,20-6-1_20230911T085726_VIs_binned.csv,218513,Exp59_6_IR24,Exp59_6_IR24,WW_Mock_1,62250150,476.33,650.978,23.063,130689.5,0.5445,42988.05,2.553505,311.854,0,full_training_only,0.080408219,0.155054689,0.187066953,0.196791909,0.19305295,0.18762528,0.081247447,0.155604926,0.187020606,0.197596544,0.19184955,0.186680927,0.180780954,0.18392509,0.178121939,0.177261535,0.16939433,0.110516151,0.080971123,0.154830443,0.185337056,0.197588211,0.193707382,0.187565786,0.111412646,0.143479534,0.168654353,0.185005858,0.19975562,0.191691989,0.093248883,0.155057846,0.184763308,0.195078531,0.189152083,0.182699348,0.031952332,0.148174251,0.251824834,0.478035632,0.010754509,0.079258442,0.300934323,0.129312082,0.091769717,0.46437666,0.013607218,0,0.1654295,0.167575855,0.169882385,0.171918905,0.171575672,0.153617683,0.121724406,0.162560066,0.179328177,0.184366848,0.178005583,0.174014919,0.111202131,0.135740829,0.159089661,0.18008622,0.200977521,0.212903639,0.110186834,0.157982685,0.175452893,0.179445037,0.185355424,0.191577126,0.119710735,0.129825846,0.154198229,0.176735245,0.19835229,0.221177655,0.110814548,0.166906257,0.188863149,0.184536781,0.179427546,0.169451719,0.135684054,0.137397167,0.146301691,0.163524432,0.197708826,0.219383829,0.195903089,0.179644046,0.177669078,0.176346308,0.159191641,0.111245838,0.119747351,0.129262878,0.154427077,0.174611529,0.199098336,0.222852827,0.125635546,0.169912088,0.168941894,0.176804126,0.167349311,0.191357036,144.521355708814,215.140284559729,133.317830060454,470.167079304206,0.531265935036552,3.7488819558886,-0.153709637347136,0.591494897286343,0.153297144902237,0.139023112589765,-1.54159702297444,0.0481812860243958,0.355645042831049,0.374677892892706,0.555555163117861,0.195892150138129,0.205500567306588,0.335415877478333,0.239559715583582,0.746031891035615,0.437284872960659,23886.2894789051,0.0401617710055873,0.18179431314113,0.0503185212140195,0.0362787141231799,0,0,0.247612818233324,0.0120867630598303,0.156658083713732,0.064284628530104,0,0.210804386979092
training_90,4,0,0,20-06-01,20-6-1_20230912T091642_VIs.csv,20230912,BB_rating_0,0020-06-01,20230912,20-6-1_20230912T091642_VIs_binned.csv,222912,Exp59_6_IR24,Exp59_6_IR24,WW_Mock_1,63500150,483.036,662.7495,21.975,131466,0.5475,40820.1,2.673525,314.3045,0,full_training_only,0.099494854,0.195741703,0.200869425,0.187002593,0.168268239,0.148623186,0.100502965,0.196367677,0.200749498,0.187721003,0.167377475,0.147281381,0.181292873,0.179085595,0.173208494,0.178134491,0.171790811,0.116487737,0.100199187,0.195409724,0.199083919,0.187940208,0.168793124,0.148573838,0.144816943,0.165237832,0.171644034,0.174734982,0.173537183,0.170029025,0.116752203,0.192711791,0.194515226,0.185139161,0.163569724,0.147311895,0.034677361,0.153701909,0.240130635,0.476080247,0.010753122,0.084656726,0.300274307,0.131222979,0.08934063,0.465738542,0.013423542,0,0.147044045,0.156752174,0.165266974,0.174024028,0.181933192,0.174979588,0.148910303,0.185463828,0.183059227,0.172956313,0.15973998,0.149870349,0.145721271,0.154159844,0.156340145,0.167214733,0.176913932,0.199650075,0.11569202,0.172972585,0.185722043,0.181009994,0.177388448,0.16721491,0.123935535,0.145996536,0.165944311,0.175545805,0.189239149,0.199338664,0.115630414,0.180166231,0.19869223,0.182360808,0.168946513,0.154203804,0.143293285,0.150167017,0.149462134,0.158324803,0.185321373,0.213431388,0.171354256,0.171678262,0.178513892,0.186569045,0.173779802,0.118104744,0.123989376,0.145480568,0.166083398,0.173773566,0.189660897,0.201012195,0.136426034,0.189716121,0.175145349,0.170753481,0.15493558,0.173023435,150.314971827448,217.754652060006,135.951859926787,460.384048413724,0.511024327737497,3.5191522699344,-0.151550740802521,0.575994458755868,0.133806037983362,0.117788788649213,-1.50840023271793,0.0525929228724347,0.362794180971683,0.360043123217669,0.537815609007298,0.185428075530898,0.197211153180226,0.315006403359549,0.233445076367129,0.754997241652512,0.432715052409639,23388.9104054021,0.0484955416771957,0.177953864481427,0.0579085592577885,0.0435047471210425,0,0,0.292250279773293,0.0094446048879101,0.135726147070503,0.0608010541135699,0,0.17391520161727
training_90,4,0,0,20-06-01,20-6-1_20230913T075950_VIs.csv,20230913,BB_rating_0,0020-06-01,20230913,20-6-1_20230913T075950_VIs_binned.csv,224661,Exp59_6_IR24,Exp59_6_IR24,WW_Mock_1,65176600,495.0955,684.9045,21.477,131724,0.5485,40070.9,2.733825,310.7175,0,full_training_only,0.107670326,0.187315831,0.202320861,0.186937478,0.15969162,0.156063884,0.108774028,0.18775991,0.202123008,0.187568045,0.158716914,0.155058095,0.167198608,0.177147461,0.175513802,0.178291468,0.175927781,0.125920881,0.108475995,0.186897417,0.200571535,0.187792111,0.160234668,0.156028274,0.119158369,0.150192069,0.173970328,0.189197851,0.188734927,0.178746456,0.116014796,0.185577381,0.199064368,0.184989829,0.158122683,0.156230944,0.041542591,0.172860443,0.248823783,0.428307539,0.010513618,0.097952025,0.261664343,0.1234828,0.086130177,0.514718786,0.014003893,0,0.154261144,0.160541801,0.169586661,0.177175974,0.179797737,0.158636683,0.136175876,0.182646512,0.187689733,0.177772436,0.158921561,0.156793882,0.113391645,0.136226659,0.154797356,0.177627918,0.20045403,0.217502393,0.125320558,0.174512929,0.185963991,0.17945042,0.172340255,0.162411846,0.116319444,0.135594729,0.161128917,0.180573362,0.198192664,0.208190883,0.12467551,0.190624402,0.201613657,0.182199899,0.160395043,0.140491489,0.121594776,0.131964117,0.142195378,0.159900761,0.202358045,0.241986923,0.166209919,0.166955295,0.177261123,0.186326144,0.17594444,0.127303078,0.116332799,0.135020477,0.161329238,0.178734865,0.198597756,0.209984865,0.114741766,0.166860292,0.160958066,0.169433057,0.188061123,0.199945696,158.800299117337,225.382055630483,136.075834256947,479.448876306969,0.509603016993005,3.55139834533005,-0.145171259437663,0.575393774565037,0.145919561879544,0.119921739693068,-1.51016900769978,0.0771787757749041,0.358950385568462,0.363733043856547,0.556175594371891,0.180747922704648,0.203451428040161,0.29862235344606,0.252856163784184,0.766101518396706,0.435816904403531,24358.1853203226,0.0439546672751596,0.191245755090536,0.0449032004044688,0.054339315355946,0,0,0.279432490839049,0.0108902341355597,0.133067565088612,0.0625226507026751,0,0.179644121107994
